MANMON-MIB,1.3.6.1.4.1.44648.3.2.3.1.1,10405,f,value,1,mmCpuIndex
MANMON-MIB,1.3.6.1.4.1.44648.3.2.3.1.2,10407,f,value,1,mmCpuLoad
MANMON-MIB,1.3.6.1.4.1.44648.3.2.4,10410,f,value,1,mmMemTable
MANMON-MIB,1.3.6.1.4.1.44648.3.2.4.1,10413,f,value,1,mmMemEntry
MANMON-MIB,1.3.6.1.4.1.44648.3.2.4.1.1,10415,f,value,1,mmMemIndex
MANMON-MIB,1.3.6.1.4.1.44648.3.2.4.1.2,10417,f,value,1,mmMemTotal
MANMON-MIB,1.3.6.1.4.1.44648.3.2.4.1.3,10419,f,value,1,mmMemUsedPercent
MANMON-MIB,1.3.6.1.4.1.44648.3.2.4.1.4,10421,f,value,1,mmMemCached
MANMON-MIB,1.3.6.1.4.1.44648.3.2.4.1.5,10423,f,value,1,mmMemCacheUsedPercent
MANMON-MIB,1.3.6.1.4.1.44648.3.2.4.1.6,10425,f,value,1,mmMemSwapTotal
MANMON-MIB,1.3.6.1.4.1.44648.3.2.4.1.7,10427,f,value,1,mmMemSwapUsedPercent
MANMON-MIB,1.3.6.1.4.1.44648.3.2.4.1.8,10429,f,value,1,mmMemAvailable
MANMON-MIB,1.3.6.1.4.1.44648.3.2.5,10431,f,value,1,mmTotalCpuLoad
MANMON-MIB,1.3.6.1.4.1.44648.3.2.6,10434,f,value,1,mmNetIfTable
MANMON-MIB,1.3.6.1.4.1.44648.3.2.6.1,10437,f,value,1,mmNetIfEntry
MANMON-MIB,1.3.6.1.4.1.44648.3.2.6.1.1,10439,f,value,1,mmNetIfIndex
MANMON-MIB,1.3.6.1.4.1.44648.3.2.6.1.2,10441,f,value,1,mmNetIfDev
MANMON-MIB,1.3.6.1.4.1.44648.3.2.6.1.3,10443,f,value,1,mmNetIfRecvBytesPerSecond
MANMON-MIB,1.3.6.1.4.1.44648.3.2.6.1.4,10445,f,value,1,mmNetIfRecvPacketsPerSecond
MANMON-MIB,1.3.6.1.4.1.44648.3.2.6.1.5,10447,f,value,1,mmNetIfSentBytesPerSecond
MANMON-MIB,1.3.6.1.4.1.44648.3.2.6.1.6,10449,f,value,1,mmNetIfSentPacketsPerSecond
